occ_date,occ_year,occ_month,occ_dow,occ_hour,occ_time_range,death,injuries,neighbourhood_158
2005-12-28,2005,December,Wednesday,23,Evening,0,0,Malvern East (146)
2006-01-01,2006,January,Sunday,4,Night,1,0,Briar Hill-Belgravia (108)
2006-01-09,2006,January,Monday,21,Evening,0,1,Oakdale-Beverley Heights (154)
2006-01-14,2006,January,Saturday,19,Evening,0,0,Regent Park (72)
2006-01-20,2006,January,Friday,19,Evening,0,1,Fenside-Parkwoods (150)
2006-01-21,2006,January,Saturday,19,Evening,0,1,Woburn North (142)
2006-01-23,2006,January,Monday,15,Afternoon,0,1,Moss Park (73)
2006-01-26,2006,January,Thursday,22,Evening,0,1,Clairlea-Birchmount (120)
2006-01-27,2006,January,Friday,15,Afternoon,0,1,Black Creek (24)
2006-01-28,2006,January,Saturday,3,Night,0,1,Corso Italia-Davenport (92)
2006-02-01,2006,February,Wednesday,22,Evening,0,1,Clairlea-Birchmount (120)
2006-02-02,2006,February,Thursday,19,Evening,0,0,Black Creek (24)
2006-02-02,2006,February,Thursday,3,Night,0,3,Oakwood Village (107)
2006-02-06,2006,February,Monday,23,Evening,1,1,Glenfield-Jane Heights (25)
2006-02-06,2006,February,Monday,13,Afternoon,0,0,Malvern East (146)
2006-02-06,2006,February,Monday,13,Afternoon,0,0,Malvern East (146)
2006-02-07,2006,February,Tuesday,3,Night,0,1,Dufferin Grove (83)
2006-02-07,2006,February,Tuesday,2,Night,0,0,Dufferin Grove (83)
2006-02-09,2006,February,Thursday,12,Afternoon,0,0,Malvern East (146)
2006-02-10,2006,February,Friday,11,Morning,0,0,Regent Park (72)
2006-02-11,2006,February,Saturday,22,Evening,0,1,Regent Park (72)
2006-02-11,2006,February,Saturday,3,Night,0,0,Regent Park (72)
2006-02-24,2006,February,Friday,22,Evening,0,1,East End-Danforth (62)
2006-02-25,2006,February,Saturday,2,Night,0,1,Palmerston-Little Italy (80)
2006-03-01,2006,March,Wednesday,15,Afternoon,0,1,Glenfield-Jane Heights (25)
2006-03-06,2006,March,Monday,15,Afternoon,0,2,Glenfield-Jane Heights (25)
2006-03-08,2006,March,Wednesday,15,Afternoon,0,1,L'Amoreaux West (147)
2006-03-08,2006,March,Wednesday,22,Evening,0,0,Yorkdale-Glen Park (31)
2006-03-12,2006,March,Sunday,16,Afternoon,1,0,Humbermede (22)
2006-03-14,2006,March,Tuesday,18,Evening,1,0,Scarborough Village (139)
2006-03-17,2006,March,Friday,3,Night,0,1,Ionview (125)
2006-03-18,2006,March,Saturday,17,Afternoon,0,1,Glenfield-Jane Heights (25)
2006-03-19,2006,March,Sunday,18,Evening,0,1,Malvern East (146)
2006-03-19,2006,March,Sunday,15,Afternoon,0,0,Malvern East (146)
2006-03-19,2006,March,Sunday,1,Night,0,1,Maple Leaf (29)
2006-03-20,2006,March,Monday,15,Afternoon,1,0,North St.James Town (74)
2006-03-26,2006,March,Sunday,1,Night,0,1,Corso Italia-Davenport (92)
2006-03-26,2006,March,Sunday,3,Night,0,1,Yonge-Bay Corridor (170)
2006-03-27,2006,March,Monday,19,Evening,0,1,Flemingdon Park (44)
2006-03-27,2006,March,Monday,22,Evening,1,2,Mount Dennis (115)
2006-03-27,2006,March,Monday,23,Evening,1,0,Glenfield-Jane Heights (25)
2006-04-01,2006,April,Saturday,3,Night,0,1,West Humber-Clairville (1)
2006-04-05,2006,April,Wednesday,15,Afternoon,0,0,Bendale-Glen Andrew (156)
2006-04-06,2006,April,Thursday,21,Evening,0,1,Morningside (135)
2006-04-12,2006,April,Wednesday,3,Night,0,1,West Humber-Clairville (1)
2006-04-14,2006,April,Friday,23,Evening,0,1,Malvern West (145)
2006-04-15,2006,April,Saturday,18,Evening,0,1,NSA
2006-04-16,2006,April,Sunday,3,Night,0,2,Humbermede (22)
2006-04-25,2006,April,Tuesday,22,Evening,0,1,L'Amoreaux West (147)
2006-04-26,2006,April,Wednesday,23,Evening,0,1,Parkwoods-O'Connor Hills (149)
2006-04-27,2006,April,Thursday,21,Evening,0,0,Milliken (130)
2006-04-28,2006,April,Friday,22,Evening,0,1,L'Amoreaux West (147)
2006-04-28,2006,April,Friday,17,Afternoon,0,0,Malvern West (145)
2006-04-29,2006,April,Saturday,1,Night,1,0,Flemingdon Park (44)
2006-04-30,2006,April,Sunday,16,Afternoon,0,0,Glenfield-Jane Heights (25)
2006-04-30,2006,April,Sunday,1,Night,0,1,Black Creek (24)
2006-05-03,2006,May,Wednesday,16,Afternoon,0,1,West Humber-Clairville (1)
2006-05-04,2006,May,Thursday,17,Afternoon,0,1,Cliffcrest (123)
2006-05-04,2006,May,Thursday,22,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2006-05-05,2006,May,Friday,21,Evening,0,0,Kingsview Village-The Westway (6)
2006-05-07,2006,May,Sunday,2,Night,0,1,Oakdale-Beverley Heights (154)
2006-05-10,2006,May,Wednesday,16,Afternoon,0,1,Junction-Wallace Emerson (171)
2006-05-12,2006,May,Friday,6,Morning,0,1,Roncesvalles (86)
2006-05-12,2006,May,Friday,23,Evening,0,1,NSA
2006-05-13,2006,May,Saturday,22,Evening,0,1,O'Connor-Parkview (54)
2006-05-15,2006,May,Monday,5,Night,0,0,Kingsview Village-The Westway (6)
2006-05-16,2006,May,Tuesday,17,Afternoon,0,0,Rustic (28)
2006-05-18,2006,May,Thursday,1,Night,0,0,Briar Hill-Belgravia (108)
2006-05-19,2006,May,Friday,19,Evening,0,1,Agincourt South-Malvern West (128)
2006-05-20,2006,May,Saturday,19,Evening,0,1,Rockcliffe-Smythe (111)
2006-05-22,2006,May,Monday,23,Evening,0,1,NSA
2006-05-23,2006,May,Tuesday,3,Night,0,0,East L'Amoreaux (148)
2006-05-27,2006,May,Saturday,1,Night,0,1,Beechborough-Greenbrook (112)
2006-05-28,2006,May,Sunday,22,Evening,0,0,Oakdale-Beverley Heights (154)
2006-05-28,2006,May,Sunday,15,Afternoon,0,0,O'Connor-Parkview (54)
2006-05-28,2006,May,Sunday,10,Morning,0,0,York University Heights (27)
2006-05-28,2006,May,Sunday,23,Evening,1,0,Golfdale-Cedarbrae-Woburn (141)
2006-05-30,2006,May,Tuesday,17,Afternoon,0,1,West Hill (136)
2006-06-03,2006,June,Saturday,6,Morning,1,0,Weston (113)
2006-06-04,2006,June,Sunday,4,Night,0,1,Rockcliffe-Smythe (111)
2006-06-06,2006,June,Tuesday,12,Afternoon,1,0,St Lawrence-East Bayfront-The Islands
2006-06-12,2006,June,Monday,21,Evening,1,1,Rustic (28)
2006-06-15,2006,June,Thursday,3,Night,0,0,Mount Olive-Silverstone-Jamestown (2)
2006-06-16,2006,June,Friday,22,Evening,0,0,West Humber-Clairville (1)
2006-06-17,2006,June,Saturday,1,Night,0,1,New Toronto (18)
2006-06-17,2006,June,Saturday,21,Evening,0,1,NSA
2006-06-18,2006,June,Sunday,15,Afternoon,0,1,Malvern West (145)
2006-06-19,2006,June,Monday,23,Evening,0,0,Willowridge-Martingrove-Richview (7)
2006-06-19,2006,June,Monday,19,Evening,0,1,Old East York (58)
2006-06-19,2006,June,Monday,17,Afternoon,0,1,Downsview (155)
2006-06-20,2006,June,Tuesday,23,Evening,0,0,Milliken (130)
2006-06-23,2006,June,Friday,12,Afternoon,1,0,Malvern West (145)
2006-06-24,2006,June,Saturday,2,Night,0,1,Downtown Yonge East (168)
2006-06-26,2006,June,Monday,20,Evening,0,1,Moss Park (73)
2006-06-26,2006,June,Monday,22,Evening,0,1,Old East York (58)
2006-06-28,2006,June,Wednesday,19,Evening,0,2,Malvern East (146)
2006-06-29,2006,June,Thursday,5,Night,0,0,Regent Park (72)
2006-07-03,2006,July,Monday,21,Evening,0,1,St Lawrence-East Bayfront-The Islands
2006-07-05,2006,July,Wednesday,2,Night,1,1,Alderwood (20)
2006-07-08,2006,July,Saturday,3,Night,0,1,Scarborough Village (139)
2006-07-09,2006,July,Sunday,10,Morning,0,0,NSA
2006-07-09,2006,July,Sunday,3,Night,0,1,Oakdale-Beverley Heights (154)
2006-07-11,2006,July,Tuesday,21,Evening,1,0,Downtown Yonge East (168)
2006-07-12,2006,July,Wednesday,20,Evening,2,0,Morningside Heights (144)
2006-07-12,2006,July,Wednesday,19,Evening,1,0,Mount Dennis (115)
2006-07-20,2006,July,Thursday,22,Evening,0,0,Downsview (155)
2006-07-22,2006,July,Saturday,23,Evening,0,1,Golfdale-Cedarbrae-Woburn (141)
2006-07-24,2006,July,Monday,3,Night,0,1,Eglinton East (138)
2006-07-27,2006,July,Thursday,15,Afternoon,0,1,Black Creek (24)
2006-07-27,2006,July,Thursday,2,Night,0,0,Hillcrest Village (48)
2006-07-31,2006,July,Monday,19,Evening,0,1,Thorncliffe Park (55)
2006-08-01,2006,August,Tuesday,17,Afternoon,0,1,West Hill (136)
2006-08-10,2006,August,Thursday,23,Evening,0,1,York University Heights (27)
2006-08-13,2006,August,Sunday,18,Evening,0,0,Glenfield-Jane Heights (25)
2006-08-14,2006,August,Monday,19,Evening,0,1,Clairlea-Birchmount (120)
2006-08-20,2006,August,Sunday,7,Morning,0,0,Roncesvalles (86)
2006-08-23,2006,August,Wednesday,19,Evening,0,2,Humber Summit (21)
2006-08-28,2006,August,Monday,23,Evening,0,1,NSA
2006-09-03,2006,September,Sunday,20,Evening,0,1,Don Valley Village (47)
2006-09-04,2006,September,Monday,1,Night,0,1,Eglinton East (138)
2006-09-06,2006,September,Wednesday,17,Afternoon,0,1,Henry Farm (53)
2006-09-06,2006,September,Wednesday,21,Evening,0,0,Beechborough-Greenbrook (112)
2006-09-11,2006,September,Monday,18,Evening,0,0,Rockcliffe-Smythe (111)
2006-09-14,2006,September,Thursday,22,Evening,1,0,East L'Amoreaux (148)
2006-09-17,2006,September,Sunday,3,Night,1,0,South Parkdale (85)
2006-09-22,2006,September,Friday,15,Afternoon,0,1,Woburn North (142)
2006-09-22,2006,September,Friday,22,Evening,0,1,Regent Park (72)
2006-09-25,2006,September,Monday,22,Evening,1,0,Humber Summit (21)
2006-09-29,2006,September,Friday,12,Afternoon,0,0,Broadview North (57)
2006-09-30,2006,September,Saturday,5,Night,0,1,South Parkdale (85)
2006-10-01,2006,October,Sunday,23,Evening,0,0,Yorkdale-Glen Park (31)
2006-10-01,2006,October,Sunday,3,Night,0,1,Wexford/Maryvale (119)
2006-10-04,2006,October,Wednesday,13,Afternoon,0,2,Islington (158)
2006-10-06,2006,October,Friday,3,Night,0,2,Oakdale-Beverley Heights (154)
2006-10-07,2006,October,Saturday,4,Night,0,2,North Riverdale (68)
2006-10-08,2006,October,Sunday,18,Evening,0,1,Oakdale-Beverley Heights (154)
2006-10-09,2006,October,Monday,3,Night,0,1,Flemingdon Park (44)
2006-10-09,2006,October,Monday,21,Evening,1,1,Victoria Village (43)
2006-10-11,2006,October,Wednesday,18,Evening,0,2,Bendale-Glen Andrew (156)
2006-10-14,2006,October,Saturday,4,Night,0,2,Oakwood Village (107)
2006-10-15,2006,October,Sunday,22,Evening,0,0,Humbermede (22)
2006-10-17,2006,October,Tuesday,1,Night,0,1,Wellington Place (164)
2006-10-17,2006,October,Tuesday,1,Night,0,1,South Riverdale (70)
2006-10-19,2006,October,Thursday,2,Night,0,0,Regent Park (72)
2006-10-23,2006,October,Monday,21,Evening,0,0,Rockcliffe-Smythe (111)
2006-10-24,2006,October,Tuesday,3,Night,0,1,Highland Creek (134)
2006-10-27,2006,October,Friday,2,Night,1,0,Wellington Place (164)
2006-10-29,2006,October,Sunday,20,Evening,0,2,Regent Park (72)
2006-10-31,2006,October,Tuesday,2,Night,0,1,Eglinton East (138)
2006-11-08,2006,November,Wednesday,19,Evening,0,1,Englemount-Lawrence (32)
2006-11-11,2006,November,Saturday,3,Night,0,4,Wellington Place (164)
2006-11-12,2006,November,Sunday,1,Night,0,1,York University Heights (27)
2006-11-14,2006,November,Tuesday,17,Afternoon,0,1,Regent Park (72)
2006-11-14,2006,November,Tuesday,16,Afternoon,0,1,Glenfield-Jane Heights (25)
2006-11-14,2006,November,Tuesday,19,Evening,1,0,Malvern West (145)
2006-11-18,2006,November,Saturday,14,Afternoon,0,1,West Humber-Clairville (1)
2006-11-21,2006,November,Tuesday,18,Evening,0,0,Downtown Yonge East (168)
2006-11-21,2006,November,Tuesday,21,Evening,0,0,Rustic (28)
2006-11-22,2006,November,Wednesday,23,Evening,0,1,Wellington Place (164)
2006-11-22,2006,November,Wednesday,16,Afternoon,0,2,Humber Bay Shores (161)
2006-11-26,2006,November,Sunday,19,Evening,0,1,Malvern West (145)
2006-11-27,2006,November,Monday,5,Night,0,1,Clairlea-Birchmount (120)
2006-12-03,2006,December,Sunday,3,Night,1,0,Harbourfront-CityPlace (165)
2006-12-03,2006,December,Sunday,16,Afternoon,0,0,Don Valley Village (47)
2006-12-04,2006,December,Monday,21,Evening,0,1,Malvern East (146)
2006-12-08,2006,December,Friday,22,Evening,0,1,Oakdale-Beverley Heights (154)
2006-12-09,2006,December,Saturday,2,Night,0,1,Morningside Heights (144)
2006-12-15,2006,December,Friday,17,Afternoon,0,2,Glenfield-Jane Heights (25)
2006-12-16,2006,December,Saturday,22,Evening,0,1,East L'Amoreaux (148)
2006-12-22,2006,December,Friday,1,Night,0,0,Morningside (135)
2006-12-23,2006,December,Saturday,19,Evening,0,2,Morningside (135)
2006-12-26,2006,December,Tuesday,23,Evening,0,1,Black Creek (24)
2006-12-26,2006,December,Tuesday,21,Evening,0,1,Rexdale-Kipling (4)
2006-12-27,2006,December,Wednesday,23,Evening,0,1,Glenfield-Jane Heights (25)
2006-12-27,2006,December,Wednesday,20,Evening,0,1,Humber Heights-Westmount (8)
2006-12-27,2006,December,Wednesday,18,Evening,1,0,Black Creek (24)
2006-12-29,2006,December,Friday,1,Night,0,2,Kennedy Park (124)
2006-12-30,2006,December,Saturday,5,Night,0,2,Downtown Yonge East (168)
2007-01-01,2007,January,Monday,1,Night,0,1,Golfdale-Cedarbrae-Woburn (141)
2007-01-01,2007,January,Monday,23,Evening,0,1,West Humber-Clairville (1)
2007-01-01,2007,January,Monday,14,Afternoon,1,0,Malvern West (145)
2007-01-01,2007,January,Monday,23,Evening,0,1,Weston (113)
2007-01-04,2007,January,Thursday,23,Evening,0,1,York University Heights (27)
2007-01-08,2007,January,Monday,16,Afternoon,0,1,West Humber-Clairville (1)
2007-01-10,2007,January,Wednesday,21,Evening,0,1,Regent Park (72)
2007-01-13,2007,January,Saturday,20,Evening,0,0,NSA
2007-01-13,2007,January,Saturday,20,Evening,0,0,NSA
2007-01-14,2007,January,Sunday,9,Morning,1,0,Agincourt South-Malvern West (128)
2007-01-14,2007,January,Sunday,2,Night,0,2,Wellington Place (164)
2007-01-15,2007,January,Monday,21,Evening,0,0,West Hill (136)
2007-01-15,2007,January,Monday,16,Afternoon,0,0,Regent Park (72)
2007-01-16,2007,January,Tuesday,2,Night,0,1,Humber Summit (21)
2007-01-19,2007,January,Friday,16,Afternoon,0,1,Clairlea-Birchmount (120)
2007-01-29,2007,January,Monday,20,Evening,0,1,Malvern East (146)
2007-02-08,2007,February,Thursday,8,Morning,0,1,Humewood-Cedarvale (106)
2007-02-12,2007,February,Monday,21,Evening,0,1,Cliffcrest (123)
2007-02-15,2007,February,Thursday,1,Night,0,0,West Hill (136)
2007-02-28,2007,February,Wednesday,1,Night,0,0,Bridle Path-Sunnybrook-York Mills (41)
2007-03-03,2007,March,Saturday,20,Evening,0,1,Moss Park (73)
2007-03-03,2007,March,Saturday,3,Night,0,0,Oakwood Village (107)
2007-03-10,2007,March,Saturday,2,Night,0,1,East End-Danforth (62)
2007-03-11,2007,March,Sunday,5,Night,0,1,Humber Summit (21)
2007-03-13,2007,March,Tuesday,20,Evening,0,0,Agincourt North (129)
2007-03-15,2007,March,Thursday,20,Evening,0,1,West Hill (136)
2007-03-17,2007,March,Saturday,5,Night,1,1,Briar Hill-Belgravia (108)
2007-03-17,2007,March,Saturday,21,Evening,0,1,Tam O'Shanter-Sullivan (118)
2007-03-25,2007,March,Sunday,2,Night,0,0,Oakdale-Beverley Heights (154)
2007-03-28,2007,March,Wednesday,19,Evening,0,1,Glenfield-Jane Heights (25)
2007-03-31,2007,March,Saturday,20,Evening,0,1,Yonge-Bay Corridor (170)
2007-04-03,2007,April,Tuesday,17,Afternoon,1,0,Cabbagetown-South St.James Town (71)
2007-04-03,2007,April,Tuesday,20,Evening,0,1,Roncesvalles (86)
2007-04-05,2007,April,Thursday,15,Afternoon,1,0,Mount Olive-Silverstone-Jamestown (2)
2007-04-07,2007,April,Saturday,14,Afternoon,0,1,New Toronto (18)
2007-04-07,2007,April,Saturday,17,Afternoon,0,1,Humbermede (22)
2007-04-12,2007,April,Thursday,22,Evening,1,0,North Riverdale (68)
2007-04-17,2007,April,Tuesday,23,Evening,0,1,Danforth East York (59)
2007-04-21,2007,April,Saturday,3,Night,1,0,Oakdale-Beverley Heights (154)
2007-04-24,2007,April,Tuesday,20,Evening,0,1,West Humber-Clairville (1)
2007-04-29,2007,April,Sunday,10,Morning,0,1,Rustic (28)
2007-04-30,2007,April,Monday,22,Evening,0,1,Glenfield-Jane Heights (25)
2007-05-03,2007,May,Thursday,20,Evening,0,2,Black Creek (24)
2007-05-04,2007,May,Friday,16,Afternoon,0,2,Glenfield-Jane Heights (25)
2007-05-05,2007,May,Saturday,3,Night,0,1,Weston (113)
2007-05-06,2007,May,Sunday,2,Night,0,1,Humbermede (22)
2007-05-07,2007,May,Monday,22,Evening,0,1,Black Creek (24)
2007-05-07,2007,May,Monday,22,Evening,0,0,Morningside Heights (144)
2007-05-12,2007,May,Saturday,2,Night,0,0,Woodbine Corridor (64)
2007-05-14,2007,May,Monday,18,Evening,0,1,Regent Park (72)
2007-05-18,2007,May,Friday,14,Afternoon,1,0,Mount Pleasant East (99)
2007-05-20,2007,May,Sunday,2,Night,1,0,Kensington-Chinatown (78)
2007-05-21,2007,May,Monday,13,Afternoon,0,0,Black Creek (24)
2007-05-21,2007,May,Monday,4,Night,1,1,Humbermede (22)
2007-05-23,2007,May,Wednesday,14,Afternoon,1,0,Black Creek (24)
2007-05-28,2007,May,Monday,19,Evening,0,1,Banbury-Don Mills (42)
2007-05-30,2007,May,Wednesday,1,Night,0,1,Regent Park (72)
2007-05-30,2007,May,Wednesday,22,Evening,0,0,Black Creek (24)
2007-05-31,2007,May,Thursday,22,Evening,0,0,Black Creek (24)
2007-06-02,2007,June,Saturday,22,Evening,0,1,Rockcliffe-Smythe (111)
2007-06-05,2007,June,Tuesday,12,Afternoon,0,1,Yorkdale-Glen Park (31)
2007-06-09,2007,June,Saturday,15,Afternoon,1,3,Yonge-Bay Corridor (170)
2007-06-10,2007,June,Sunday,15,Afternoon,0,1,Morningside (135)
2007-06-13,2007,June,Wednesday,3,Night,0,0,Black Creek (24)
2007-06-17,2007,June,Sunday,15,Afternoon,0,0,Willowridge-Martingrove-Richview (7)
2007-06-18,2007,June,Monday,16,Afternoon,0,2,Glenfield-Jane Heights (25)
2007-06-24,2007,June,Sunday,23,Evening,0,1,Yonge-Bay Corridor (170)
2007-06-24,2007,June,Sunday,22,Evening,0,1,Mount Dennis (115)
2007-06-24,2007,June,Sunday,18,Evening,0,1,Glenfield-Jane Heights (25)
2007-06-27,2007,June,Wednesday,17,Afternoon,0,0,Malvern East (146)
2007-06-29,2007,June,Friday,2,Night,0,1,Morningside Heights (144)
2007-07-02,2007,July,Monday,2,Night,0,0,Eglinton East (138)
2007-07-02,2007,July,Monday,13,Afternoon,0,1,Glenfield-Jane Heights (25)
2007-07-03,2007,July,Tuesday,23,Evening,0,1,O'Connor-Parkview (54)
2007-07-03,2007,July,Tuesday,23,Evening,0,0,Ionview (125)
2007-07-04,2007,July,Wednesday,20,Evening,0,1,South Riverdale (70)
2007-07-04,2007,July,Wednesday,3,Night,2,0,West Rouge (143)
2007-07-05,2007,July,Thursday,1,Night,0,1,Tam O'Shanter-Sullivan (118)
2007-07-07,2007,July,Saturday,14,Afternoon,0,1,East End-Danforth (62)
2007-07-07,2007,July,Saturday,4,Night,0,0,Bayview Woods-Steeles (49)
2007-07-13,2007,July,Friday,22,Evening,1,0,Yorkdale-Glen Park (31)
2007-07-16,2007,July,Monday,23,Evening,0,1,North St.James Town (74)
2007-07-21,2007,July,Saturday,2,Night,1,1,Oakwood Village (107)
2007-07-22,2007,July,Sunday,1,Night,0,1,Downtown Yonge East (168)
2007-07-22,2007,July,Sunday,1,Night,1,1,Wellington Place (164)
2007-07-22,2007,July,Sunday,1,Night,1,0,Moss Park (73)
2007-07-23,2007,July,Monday,18,Evening,0,1,Moss Park (73)
2007-07-29,2007,July,Sunday,23,Evening,0,1,Malvern West (145)
2007-07-29,2007,July,Sunday,21,Evening,0,1,Rockcliffe-Smythe (111)
2007-07-29,2007,July,Sunday,3,Night,1,0,Morningside Heights (144)
2007-07-30,2007,July,Monday,21,Evening,1,0,West Humber-Clairville (1)
2007-08-02,2007,August,Thursday,20,Evening,0,1,Malvern East (146)
2007-08-02,2007,August,Thursday,1,Night,0,0,Humber Summit (21)
2007-08-04,2007,August,Saturday,6,Morning,0,1,Regent Park (72)
2007-08-04,2007,August,Saturday,13,Afternoon,1,0,Regent Park (72)
2007-08-04,2007,August,Saturday,6,Morning,0,1,Regent Park (72)
2007-08-04,2007,August,Saturday,11,Morning,0,0,Harbourfront-CityPlace (165)
2007-08-04,2007,August,Saturday,3,Night,0,1,South Riverdale (70)
2007-08-04,2007,August,Saturday,18,Evening,0,0,Downsview (155)
2007-08-05,2007,August,Sunday,2,Night,0,1,Church-Wellesley (167)
2007-08-13,2007,August,Monday,1,Night,0,1,Danforth (66)
2007-08-13,2007,August,Monday,19,Evening,0,1,West Humber-Clairville (1)
2007-08-16,2007,August,Thursday,18,Evening,1,0,Black Creek (24)
2007-08-17,2007,August,Friday,17,Afternoon,0,1,Morningside (135)
2007-08-19,2007,August,Sunday,14,Afternoon,0,0,Black Creek (24)
2007-08-27,2007,August,Monday,14,Afternoon,0,1,Eglinton East (138)
2007-08-31,2007,August,Friday,13,Afternoon,0,1,York University Heights (27)
2007-09-01,2007,September,Saturday,3,Night,0,1,York University Heights (27)
2007-09-05,2007,September,Wednesday,23,Evening,0,0,Rockcliffe-Smythe (111)
2007-09-07,2007,September,Friday,12,Afternoon,0,0,Morningside (135)
2007-09-08,2007,September,Saturday,22,Evening,0,1,Keelesdale-Eglinton West (110)
2007-09-08,2007,September,Saturday,22,Evening,0,1,Don Valley Village (47)
2007-09-12,2007,September,Wednesday,10,Morning,0,1,Yorkdale-Glen Park (31)
2007-09-19,2007,September,Wednesday,3,Night,0,0,Dorset Park (126)
2007-09-19,2007,September,Wednesday,10,Morning,1,0,Downtown Yonge East (168)
2007-09-21,2007,September,Friday,17,Afternoon,0,1,Victoria Village (43)
2007-09-25,2007,September,Tuesday,23,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2007-09-28,2007,September,Friday,20,Evening,1,0,Glenfield-Jane Heights (25)
2007-09-29,2007,September,Saturday,19,Evening,0,1,Eringate-Centennial-West Deane (11)
2007-09-29,2007,September,Saturday,2,Night,0,1,Eglinton East (138)
2007-09-30,2007,September,Sunday,3,Night,0,0,Rustic (28)
2007-10-01,2007,October,Monday,22,Evening,0,1,Wexford/Maryvale (119)
2007-10-01,2007,October,Monday,19,Evening,0,0,West Humber-Clairville (1)
2007-10-06,2007,October,Saturday,23,Evening,1,0,Yonge-Bay Corridor (170)
2007-10-07,2007,October,Sunday,1,Night,0,1,Mount Dennis (115)
2007-10-08,2007,October,Monday,2,Night,1,0,Wychwood (94)
2007-10-09,2007,October,Tuesday,20,Evening,0,0,Glenfield-Jane Heights (25)
2007-10-09,2007,October,Tuesday,11,Morning,0,0,Rustic (28)
2007-10-09,2007,October,Tuesday,20,Evening,1,3,Glenfield-Jane Heights (25)
2007-10-09,2007,October,Tuesday,22,Evening,0,1,Wexford/Maryvale (119)
2007-10-16,2007,October,Tuesday,18,Evening,1,0,Wexford/Maryvale (119)
